Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
1,1718360400023,14/06/2024 10:20:00,1718367600023,2,14/06/2024 14:20:00,143587,32,questionnaire-z45n,,38250377,zuwa4,9856441,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2195x1235,2195x1074,,,0,Consent form Tromsø ,13,ASRT,,,,,info,,BEGIN,,,,,
2,1718360618806,14/06/2024 10:23:38,1718367818806,2,14/06/2024 14:23:38,143587,32,questionnaire-z45n,,38250377,zuwa4,9856441,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2195x1235,2195x1074,,,0,Consent form Tromsø ,13,ASRT,Page 1,yobl1g,1,,continue,,,,,screen,0,screen
3,1718360618809,14/06/2024 10:23:38,1718367818809,2,14/06/2024 14:23:38,143587,32,questionnaire-z45n,,38250377,zuwa4,9856441,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2195x1235,2195x1074,,,0,Consent form Tromsø ,13,ASRT,Page 1,yobl1g,1,"Vennligst les følgende samtykke, og kryss av i boksen hvis du ønsker å delta i studien.",action,consent_text-consent_box,1,,consent_text,Consent Form,13,object-2
4,1718360618810,14/06/2024 10:23:38,1718367818810,2,14/06/2024 14:23:38,143587,32,questionnaire-z45n,,38250377,zuwa4,9856441,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2195x1235,2195x1074,,,0,Consent form Tromsø ,13,ASRT,Page 1,yobl1g,1,"Vennligst les følgende samtykke, og kryss av i boksen hvis du ønsker å delta i studien.",response,consent_text-consent_box,1,,consent_text,Consent Form,13,object-2
5,1718360618810,14/06/2024 10:23:38,1718367818810,2,14/06/2024 14:23:38,143587,32,questionnaire-z45n,,38250377,zuwa4,9856441,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,2195x1235,2195x1074,,,0,Consent form Tromsø ,13,ASRT,,,,,info,,END,,,,,
1,1720043886879,03/07/2024 21:58:06,1720051086879,2,04/07/2024 01:58:06,143587,32,questionnaire-z45n,,38740362,ztwr3,9856443,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,0,Consent form Tromsø ,13,DGS,,,,,info,,BEGIN,,,,,
2,1720044038243,03/07/2024 22:00:38,1720051238243,2,04/07/2024 02:00:38,143587,32,questionnaire-z45n,,38740362,ztwr3,9856443,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,0,Consent form Tromsø ,13,DGS,Page 1,yobl1g,1,,continue,,,,,screen,0,screen
3,1720044038246,03/07/2024 22:00:38,1720051238246,2,04/07/2024 02:00:38,143587,32,questionnaire-z45n,,38740362,ztwr3,9856443,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,0,Consent form Tromsø ,13,DGS,Page 1,yobl1g,1,"Vennligst les følgende samtykke, og kryss av i boksen hvis du ønsker å delta i studien.",action,consent_text-consent_box,1,,consent_text,Consent Form,13,object-2
4,1720044038247,03/07/2024 22:00:38,1720051238247,2,04/07/2024 02:00:38,143587,32,questionnaire-z45n,,38740362,ztwr3,9856443,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,0,Consent form Tromsø ,13,DGS,Page 1,yobl1g,1,"Vennligst les følgende samtykke, og kryss av i boksen hvis du ønsker å delta i studien.",response,consent_text-consent_box,1,,consent_text,Consent Form,13,object-2
5,1720044038247,03/07/2024 22:00:38,1720051238247,2,04/07/2024 02:00:38,143587,32,questionnaire-z45n,,38740362,ztwr3,9856443,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x593,,,0,Consent form Tromsø ,13,DGS,,,,,info,,END,,,,,
1,1722205235990,28/07/2024 22:20:35,1722212435990,2,29/07/2024 02:20:35,143587,32,questionnaire-z45n,,39246790,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,Consent form Tromsø ,13,ASRT,,,,,info,,BEGIN,,,,,
2,1722205542775,28/07/2024 22:25:42,1722212742775,2,29/07/2024 02:25:42,143587,32,questionnaire-z45n,,39246790,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,Consent form Tromsø ,13,ASRT,Page 1,yobl1g,1,,continue,,,,,screen,0,screen
3,1722205542777,28/07/2024 22:25:42,1722212742777,2,29/07/2024 02:25:42,143587,32,questionnaire-z45n,,39246790,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,Consent form Tromsø ,13,ASRT,Page 1,yobl1g,1,"Vennligst les følgende samtykke, og kryss av i boksen hvis du ønsker å delta i studien.",action,consent_text-consent_box,1,,consent_text,Consent Form,13,object-2
4,1722205542778,28/07/2024 22:25:42,1722212742778,2,29/07/2024 02:25:42,143587,32,questionnaire-z45n,,39246790,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,Consent form Tromsø ,13,ASRT,Page 1,yobl1g,1,"Vennligst les følgende samtykke, og kryss av i boksen hvis du ønsker å delta i studien.",response,consent_text-consent_box,1,,consent_text,Consent Form,13,object-2
5,1722205542778,28/07/2024 22:25:42,1722212742778,2,29/07/2024 02:25:42,143587,32,questionnaire-z45n,,39246790,wjob1,9856444,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,Consent form Tromsø ,13,ASRT,,,,,info,,END,,,,,
END OF FILE
